Date,Title,URL,Has Alignment,Turkey,North Macedonia,Montenegro,Serbia,Albania,Ukraine,Moldova,Bosnia and Herzegovina,Georgia,Iceland,Liechtenstein,Norway,Armenia,Azerbaijan,Andorra,Monaco,San Marino,UK
2025-09-25,Speech by President of the European Council António Costa at the 80th United Nations General Assembly,https://www.eeas.europa.eu/delegations/un-new-york/speech-president-european-council-ant%C3%B3nio-costa-80th-united-nations-general-assembly_en,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-09-26,EU Statement – United Nations: Annual Ministerial Meeting of Foreign Ministers of Landlocked Developing Countries,https://www.eeas.europa.eu/delegations/un-new-york/eu-statement-%E2%80%93-united-nations-annual-ministerial-meeting-foreign-ministers-landlocked-developing_en,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-09-25,EU Statement – High-level Multi-stakeholder Informal Meeting to Launch the Global Dialogue on Artificial Intelligence Governance,https://www.eeas.europa.eu/delegations/un-new-york/eu-statement-%E2%80%93-high-level-multi-stakeholder-informal-meeting-launch-global-dialogue-artificial_en,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-09-25,EU Statement – UN General Assembly: High-Level Meeting on Non-communicable Diseases and the Promotion of Mental Health and Well-Being,https://www.eeas.europa.eu/delegations/un-new-york/eu-statement-%E2%80%93-un-general-assembly-high-level-meeting-non-communicable-diseases-and-promotion-mental_en,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-09-18,Humanitarian Diplomacy: Realising Hope in the Middle East Crises,https://www.eeas.europa.eu/delegations/un-new-york/humanitarian-diplomacy-realising-hope-middle-east-crises_en,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-09-23,Speech by Commission EVP Ribera at the High-Level Solutions Dialogue on Accelerating Early Warning and Extreme Heat Solutions,https://www.eeas.europa.eu/delegations/un-new-york/speech-commission-evp-ribera-high-level-solutions-dialogue-accelerating-early-warning-and-extreme_en,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-09-19,Full Speed Ahead: A Global Partnership to Eliminate Violence against Women &amp; Girls,https://www.eeas.europa.eu/delegations/un-new-york/full-speed-ahead-global-partnership-eliminate-violence-against-women-girls_en,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-09-23,Ukraine: Press stake out by High Representative Kaja Kallas following the UN Security Council meeting,https://www.eeas.europa.eu/delegations/un-new-york/ukraine-press-stake-out-high-representative-kaja-kallas-following-un-security-council-meeting_en,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-09-22,EU Statement by Commissioner Lahbib – UN General Assembly: High-level Meeting on the 30th anniversary of the Fourth World Conference on Women,https://www.eeas.europa.eu/delegations/un-new-york/eu-statement-commissioner-lahbib-%E2%80%93-un-general-assembly-high-level-meeting-30th-anniversary-fourth_en,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-09-17,Hunger in the Crossfire. No Time To Spare. End Famine Now,https://www.eeas.europa.eu/delegations/un-new-york/hunger-crossfire-no-time-spare-end-famine-now_en,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-09-18,Call to Action for the Palestinian Children in the West Bank and Gaza,https://www.eeas.europa.eu/delegations/un-new-york/call-action-palestinian-children-west-bank-and-gaza_en,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-09-18,Reforming for Impact: Delivering better outcomes for people through a Fit-for-Purpose Aid system,https://www.eeas.europa.eu/delegations/un-new-york/reforming-impact-delivering-better-outcomes-people-through-fit-purpose-aid-system_en,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-09-18,Time for Accountability and Justice: Rule of Law under Threat in Belarus,https://www.eeas.europa.eu/delegations/un-new-york/time-accountability-and-justice-rule-law-under-threat-belarus_en,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-09-16,EU Statement – UN Ad hoc working group on UN80: First informal meeting,https://www.eeas.europa.eu/delegations/un-new-york/eu-statement-%E2%80%93-un-ad-hoc-working-group-un80-first-informal-meeting_en,True,True,True,True,False,True,True,True,True,True,False,False,False,True,False,True,True,True,False
2025-09-12,Who Rules the World? EP40 - UN USG Melissa Fleming:  UN@80 and the Importance of Multilateralism,https://www.eeas.europa.eu/delegations/un-new-york/who-rules-world-ep40-un-usg-melissa-fleming-un80-and-importance-multilateralism_en,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-09-13,EU Statement – UN Security Council: Maintenance of International Peace and Security (Poland),https://www.eeas.europa.eu/delegations/un-new-york/eu-statement-%E2%80%93-un-security-council-maintenance-international-peace-and-security-poland_en,True,False,True,True,False,True,True,True,True,True,True,False,True,False,False,True,True,False,False
2025-09-09,EU Statement – UN Security Council: the Future of Peace Operations,https://www.eeas.europa.eu/delegations/un-new-york/eu-statement-%E2%80%93-un-security-council-future-peace-operations_en,True,False,True,True,True,True,True,True,True,True,False,False,False,True,False,False,False,False,False
2025-09-09,EU Statement – UN General Assembly: International Day of Clean Air for Blue Skies,https://www.eeas.europa.eu/delegations/un-new-york/eu-statement-%E2%80%93-un-general-assembly-international-day-clean-air-blue-skies-0_en,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2026-02-11,5th African Group-EU Informal Dialogue in New York,https://www.eeas.europa.eu/delegations/un-new-york/5th-african-group-eu-informal-dialogue-new-york_en,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2026-03-04,Call for Applications for the EU – UN Youth Delegates 2026-2027,https://www.eeas.europa.eu/delegations/un-new-york/call-applications-eu-%E2%80%93-un-youth-delegates-2026-2027_en,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2026-03-11,Annual EU at CSW Reception brings together leading voices on gender equality,https://www.eeas.europa.eu/delegations/un-new-york/annual-eu-csw-reception-brings-together-leading-voices-gender-equality_en,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2026-05-13,"Europe Day NYC 2026: Celebrating Unity, Culture, and Justice",https://www.eeas.europa.eu/delegations/un-new-york/europe-day-nyc-2026-celebrating-unity-culture-and-justice_en,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2026-04-17,DELUSAN/2026/3 – New York Delegation Office Renovation – Infrastructure Coordinator,https://www.eeas.europa.eu/delegations/un-new-york/delusan20263-%E2%80%93-new-york-delegation-office-renovation-%E2%80%93-infrastructure-coordinator_en,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2026-05-18,EEAS Vacancy: Funded traineeships for young graduates at the EU Delegation to The United Nations in New York - Multiple sections,https://www.eeas.europa.eu/delegations/un-new-york/eeas-vacancy-funded-traineeships-young-graduates-eu-delegation-united-nations-new-york-multiple_und_en,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2026-06-05,"Office Support Agent/Receptionist, Administration Section",https://www.eeas.europa.eu/delegations/un-new-york/office-support-agentreceptionist-administration-section-0_en,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2026-06-11,EU Statement – UN Security Council: Advancing Political Solutions in the Middle East,https://www.eeas.europa.eu/delegations/un-new-york/eu-statement-%E2%80%93-un-security-council-advancing-political-solutions-middle-east_en,True,False,False,True,False,False,True,True,True,False,False,False,False,False,False,True,False,True,False
2026-06-09,"EU Statement - Joint Executive Board of the UNDP, UNFPA, UNOPS Annual session 2026: UNOPS Segment",https://www.eeas.europa.eu/delegations/un-new-york/eu-statement-joint-executive-board-undp-unfpa-unops-annual-session-2026-unops-segment_en,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2026-06-10,EU Statement - Executive Board of UNDP/UNFPA/UNOPS: Interactive Dialogue with UNDP Administrator,https://www.eeas.europa.eu/delegations/un-new-york/eu-statement-executive-board-undpunfpaunops-interactive-dialogue-undp-administrator-0_en,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2026-06-12,EU Statement – UN Peacebuilding Commission: São Tomé and Príncipe,https://www.eeas.europa.eu/delegations/un-new-york/eu-statement-%E2%80%93-un-peacebuilding-commission-s%C3%A3o-tom%C3%A9-and-pr%C3%ADncipe_en,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2026-06-15,EU Statement – UN General Assembly: Interactive dialogues with candidates for the position of Secretary-General,https://www.eeas.europa.eu/delegations/un-new-york/eu-statement-%E2%80%93-un-general-assembly-interactive-dialogues-candidates-position-secretary-general_en,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2026-06-17,"EU Statement – UN Security Council: Women, Peace and Security, Peace is decided with women",https://www.eeas.europa.eu/delegations/un-new-york/eu-statement-%E2%80%93-un-security-council-women-peace-and-security-peace-decided-women_en,True,False,True,True,False,False,True,True,True,True,False,False,False,True,False,False,True,True,False
2026-06-18,EU Statement -- ECOSOC Humanitarian Affairs Segment General Debate,https://www.eeas.europa.eu/delegations/un-new-york/eu-statement-ecosoc-humanitarian-affairs-segment-general-debate-0_en,True,False,True,True,False,False,True,True,True,False,False,False,False,True,False,False,True,False,False
2026-06-19,EU Statement -- UNICEF Executive Board: Agenda items 2 and 3,https://www.eeas.europa.eu/delegations/un-new-york/eu-statement-unicef-executive-board-agenda-items-2-and-3_en,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2026-06-19,"EU Statement -- UNICEF Executive Board, Agenda Item 4: Annual report on UNICEF humanitarian action",https://www.eeas.europa.eu/delegations/un-new-york/eu-statement-unicef-executive-board-agenda-item-4-annual-report-unicef-humanitarian-action_en,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2026-06-19,"EU Statement -- UNICEF Executive Board, Agenda item 10: Update on UN80",https://www.eeas.europa.eu/delegations/un-new-york/eu-statement-unicef-executive-board-agenda-item-10-update-un80_en,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2026-06-19,EU Statement -- International Day for the Elimination of Sexual Violence in Conflict: Conflict-Related Sexual Violence Against Children: Safeguarding Futures and Empowering Caregivers,https://www.eeas.europa.eu/delegations/un-new-york/eu-statement-international-day-elimination-sexual-violence-conflict-conflict-related-sexual-violence_en,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2026-06-20,EU Statement -- UN General Assembly: briefing by the Special Envoy of the Secretary-General on Myanmar,https://www.eeas.europa.eu/delegations/un-new-york/eu-statement-un-general-assembly-briefing-special-envoy-secretary-general-myanmar_en,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2026-06-22,EU Statement – UN General Assembly: 2026 High-level meeting on HIV/AIDS,https://www.eeas.europa.eu/delegations/un-new-york/eu-statement-%E2%80%93-un-general-assembly-2026-high-level-meeting-hivaids_en,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2026-06-22,EU Statement – UN General Assembly: 2026 High-level meeting on HIV/AIDS,https://www.eeas.europa.eu/delegations/un-new-york/eu-statement-%E2%80%93-un-general-assembly-2026-high-level-meeting-hivaids-0_en,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2026-06-22,EU Statement – UN Security Council: Ukraine,https://www.eeas.europa.eu/delegations/un-new-york/eu-statement-%E2%80%93-un-security-council-ukraine-14_en,True,False,True,True,False,True,True,True,True,True,False,False,False,False,False,False,True,True,False
2026-06-20,EU Statement – UN General Assembly: Interactive Dialogue with Co-Chairs of the Panel on Artificial Intelligence,https://www.eeas.europa.eu/delegations/un-new-york/eu-statement-%E2%80%93-un-general-assembly-interactive-dialogue-co-chairs-panel-artificial-intelligence_en,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2026-06-22,EU Statement – 26th meeting of the Open-ended Informal Consultative Process on Oceans and the Law of the Sea: Marine ecosystem restoration,https://www.eeas.europa.eu/delegations/un-new-york/eu-statement-%E2%80%93-26th-meeting-open-ended-informal-consultative-process-oceans-and-law-sea-marine_en,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2026-06-23,EU Explanation of Vote: UN General Assembly: 2026 Political Declaration on HIV/AIDS - United to End AIDS by 2030,https://www.eeas.europa.eu/delegations/un-new-york/eu-explanation-vote-un-general-assembly-2026-political-declaration-hivaids-united-end-aids-2030_en,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2026-06-23,EU Statement – UN Security Council Arria-formula meeting: Bridging the Implementation Gap,https://www.eeas.europa.eu/delegations/un-new-york/eu-statement-%E2%80%93-un-security-council-arria-formula-meeting-bridging-implementation-gap_en,True,False,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,True,False
2026-06-23,EU Statement – UN Security Council meeting: Children and Armed Conflict,https://www.eeas.europa.eu/delegations/un-new-york/eu-statement-%E2%80%93-un-security-council-meeting-children-and-armed-conflict_en,True,False,True,True,False,False,True,True,True,False,False,False,False,False,False,True,True,True,False
2026-06-25,EU Statement – UN General Assembly: Joint debate on Peacebuilding,https://www.eeas.europa.eu/delegations/un-new-york/eu-statement-%E2%80%93-un-general-assembly-joint-debate-peacebuilding_en,True,False,True,True,True,False,True,True,True,False,False,False,False,True,False,False,False,True,False
2026-06-26,EU Statement – UN General Assembly: UN Charter Day,https://www.eeas.europa.eu/delegations/un-new-york/eu-statement-%E2%80%93-un-general-assembly-un-charter-day_en,True,False,True,True,True,True,True,True,True,True,True,False,False,True,False,True,True,True,False
2026-06-26,EU Statement – General Assembly: UN80 Workstream 2: Criteria and modalities,https://www.eeas.europa.eu/delegations/un-new-york/eu-statement-%E2%80%93-general-assembly-un80-workstream-2-criteria-and-modalities_en,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2026-06-30,EU Statement – UN General Assembly: Monthly Information Briefing on the UN80 Initiative,https://www.eeas.europa.eu/delegations/un-new-york/eu-statement-%E2%80%93-un-general-assembly-monthly-information-briefing-un80-initiative_en,True,False,True,True,True,False,True,True,True,False,False,False,False,False,False,False,True,True,False
2026-06-30,EU Statement – UN General Assembly: UNRWA Pledging Conference,https://www.eeas.europa.eu/delegations/un-new-york/eu-statement-%E2%80%93-un-general-assembly-unrwa-pledging-conference-0_en,True,False,False,True,False,False,True,True,True,False,False,False,False,True,False,True,False,True,False
2026-06-26,EU Statement – UN Peacebuilding Commission: Annual Session,https://www.eeas.europa.eu/delegations/un-new-york/eu-statement-%E2%80%93-un-peacebuilding-commission-annual-session_en,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2026-06-23,EU Statement – Joint Peacebuilding Commission-ECOSOC annual session: Advancing Social Cohesion Through Job Creation in Peacebuilding Contexts,https://www.eeas.europa.eu/delegations/un-new-york/eu-statement-%E2%80%93-joint-peacebuilding-commission-ecosoc-annual-session-advancing-social-cohesion_en,True,False,True,True,True,False,True,True,True,True,False,False,False,True,False,False,False,False,False
2026-06-30,EU Statement – UN General Assembly 5th Committee: Second Resumed Session closing session,https://www.eeas.europa.eu/delegations/un-new-york/eu-statement-%E2%80%93-un-general-assembly-5th-committee-second-resumed-session-closing-session_en,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
